node_a,node_b,score_mean,score_p75,score_max,pair_count,human_action,human_notes
L2_N7d5270bf,L2_Nd39445b0,0.1913057416677475,0.1913057416677475,0.1913057431992755,1,keep,
L2_N7d5270bf,L2_Nd77a7607,0.158915713429451,0.158915713429451,0.1589157107021304,1,keep,
L2_N7d5270bf,L2_Nfeea0571,0.20534032583236694,0.21074068546295166,0.2161410628503764,2,keep,
L2_N7d5270bf,L2_Nff3b5230,0.35842692852020264,0.3631609082221985,0.3678949286604856,2,keep,
L2_N8228268e,L2_N926fa20a,0.18474185466766357,0.18758563697338104,0.1904294377525662,2,keep,
L2_N8228268e,L2_Na5b73aaf,0.15047240257263184,0.15047240257263184,0.150472397447728,1,keep,
L2_N8228268e,L2_Na75f0b05,0.1665964126586914,0.1665964126586914,0.1665964126628523,1,keep,
L2_N8228268e,L2_Nadf8c478,0.25100547075271606,0.2651262581348419,0.2792470299806223,2,keep,
L2_N8228268e,L2_Nb22f5139,0.17115166783332825,0.17115166783332825,0.1711516675783498,1,keep,
L2_N8228268e,L2_Nb80d9c6e,0.23574234545230865,0.25196143984794617,0.2681805516618885,2,keep,
L2_N8228268e,L2_Nbd50000d,0.17942333221435547,0.17967867851257324,0.1799340268653221,2,keep,
L2_N8228268e,L2_Nc3c2ff15,0.16851283609867096,0.16902393102645874,0.169535035764576,2,keep,
L2_N8228268e,L2_Nd5d2d592,0.1280536651611328,0.1280536651611328,0.1280536668290501,1,keep,
L2_N8228268e,L2_Nd8a500a1,0.14896230399608612,0.14896230399608612,0.1489623101347198,1,keep,
L2_N8228268e,L2_Ne1879105,0.17447853088378906,0.17447853088378906,0.1744785247416856,1,keep,
L2_N8228268e,L2_Ne4cef915,0.19181010127067566,0.19268983602523804,0.1935695865237816,2,keep,
L2_N8228268e,L2_Nf64b0b03,0.26773980259895325,0.27708715200424194,0.2864344932711992,2,keep,
L2_N8c3b0cad,L2_N8e687f9d,0.6693221926689148,0.692905068397522,0.7164880190791617,2,keep,
L2_N8c3b0cad,L2_N926fa20a,0.3912937045097351,0.3925342559814453,0.3937748154946957,2,keep,
L2_N8c3b0cad,L2_N9a2b3002,0.1870114803314209,0.1870114803314209,0.1870114794323329,1,keep,
L2_N8c3b0cad,L2_Nadf8c478,0.17717111110687256,0.17717111110687256,0.1771711161804192,1,keep,
L2_N8c3b0cad,L2_Nbfebbffa,0.6389756202697754,0.6435253620147705,0.6480750516405984,2,keep,
L2_N8c3b0cad,L2_Nc3c2ff15,0.17114658653736115,0.17114658653736115,0.1711465849943658,1,keep,
L2_N8c3b0cad,L2_Nd0b47c6e,0.5088011026382446,0.5446072220802307,0.5804134260170082,2,keep,
L2_N8c3b0cad,L2_Ne4cef915,0.15654006600379944,0.15846917033195496,0.16039826251767,2,keep,
L2_N8e687f9d,L2_N926fa20a,0.2256370186805725,0.2307923436164856,0.2359476765638454,2,keep,
L2_N8e687f9d,L2_N9a2b3002,0.19475139677524567,0.19591757655143738,0.1970837689418623,2,keep,
L2_N8e687f9d,L2_N9ef25cc0,0.19432199001312256,0.19432199001312256,0.1943219858292805,1,keep,
L2_N8e687f9d,L2_Nadf8c478,0.23352545499801636,0.23352545499801636,0.233525452322019,1,keep,
L2_N8e687f9d,L2_Nb80d9c6e,0.19386672973632812,0.19386672973632812,0.1938667226073243,1,keep,
L2_N8e687f9d,L2_Nbfebbffa,0.25233349204063416,0.2575337886810303,0.2627340915713279,2,keep,
L2_N8e687f9d,L2_Nc3c2ff15,0.16672606766223907,0.16672606766223907,0.166726072626777,1,keep,
L2_N8e687f9d,L2_Nd0b47c6e,0.283115029335022,0.2904689610004425,0.2978229075792265,2,keep,
L2_N8e687f9d,L2_Nd77a7607,0.1893206238746643,0.19000455737113953,0.1906884881104567,2,keep,
L2_N8e687f9d,L2_Nfeea0571,0.18740490078926086,0.18979278206825256,0.1921806581330395,2,keep,
L2_N8e687f9d,L2_Nff3b5230,0.19978930056095123,0.19978930056095123,0.1997892984937553,1,keep,
L2_N8ed52793,L2_Naaad89dc,0.14659246802330017,0.14659246802330017,0.1465924736680426,1,keep,
L2_N8ed52793,L2_Nd5d2d592,0.21986167132854462,0.21986167132854462,0.2198616644973569,1,keep,
L2_N926fa20a,L2_N9a2b3002,0.19656038284301758,0.19721506536006927,0.197869758890609,2,keep,
L2_N926fa20a,L2_Na5b73aaf,0.16218674182891846,0.16218674182891846,0.1621867483389675,1,keep,
L2_N926fa20a,L2_Nadf8c478,0.19358541071414948,0.2007245421409607,0.2078636674519166,2,keep,
L2_N926fa20a,L2_Nb80d9c6e,0.18205201625823975,0.18309080600738525,0.1841296000607362,2,keep,
L2_N926fa20a,L2_Nbfebbffa,0.3482508659362793,0.3693600296974182,0.3904691953366433,2,keep,
L2_N926fa20a,L2_Nc3c2ff15,0.1698019802570343,0.1698019802570343,0.1698019778925079,1,keep,
L2_N926fa20a,L2_Nc81ee0b8,0.24514813721179962,0.24514813721179962,0.2451481444900581,1,keep,
L2_N926fa20a,L2_Nd0b47c6e,0.21133887767791748,0.21821090579032898,0.225082935235373,2,keep,
L2_N926fa20a,L2_Ne4cef915,0.1723274290561676,0.17429064214229584,0.1762538495787527,2,keep,
L2_N926fa20a,L2_Nfeea0571,0.16846713423728943,0.16846713423728943,0.1684671337326444,1,keep,
L2_N9a2b3002,L2_N9ef25cc0,0.26193997263908386,0.293220579624176,0.3245012044613343,2,keep,
L2_N9a2b3002,L2_Nadf8c478,0.195758655667305,0.19688290357589722,0.1980071604701178,2,keep,
L2_N9a2b3002,L2_Nb80d9c6e,0.18177741765975952,0.18413881957530975,0.1865002185121454,2,keep,
L2_N9a2b3002,L2_Nd39445b0,0.22496704757213593,0.22496704757213593,0.2249670461054639,1,keep,
L2_N9a2b3002,L2_Nd77a7607,0.34457969665527344,0.35189396142959595,0.3592082526360871,2,keep,
L2_N9a2b3002,L2_Ne4cef915,0.19280248880386353,0.1946774572134018,0.1965524310480751,2,keep,
L2_N9a2b3002,L2_Nfeea0571,0.20968754589557648,0.21564552187919617,0.2216035043805369,2,keep,
L2_N9a2b3002,L2_Nff3b5230,0.16727128624916077,0.16727128624916077,0.1672712935308195,1,keep,
L2_N9e86e873,L2_Na5b73aaf,0.14899137616157532,0.1508568376302719,0.1527222903059098,2,keep,
L2_N9e86e873,L2_Nb80d9c6e,0.19182291626930237,0.19182291626930237,0.1918229094785192,1,keep,
L2_N9e86e873,L2_Nbde783bd,0.3641272783279419,0.381215363740921,0.3983034533149551,2,keep,
L2_N9e86e873,L2_Ne455f9ae,0.1609925925731659,0.1609925925731659,0.1609925907929238,1,keep,
L2_N9ef25cc0,L2_N9f46f3fd,0.18815287947654724,0.18815287947654724,0.1881528795332276,1,keep,
L2_N9ef25cc0,L2_Nadf8c478,0.18983477354049683,0.19166254997253418,0.1934903204856413,2,keep,
L2_N9ef25cc0,L2_Nb80d9c6e,0.18883410096168518,0.1915285736322403,0.1942230514037134,2,keep,
L2_N9ef25cc0,L2_Nd39445b0,0.18575771152973175,0.18575771152973175,0.1857577177208847,1,keep,
L2_N9ef25cc0,L2_Nd77a7607,0.3089730739593506,0.3255261182785034,0.3420791347280343,2,keep,
L2_N9ef25cc0,L2_Ne4cef915,0.1733359694480896,0.17390216886997223,0.1744683745346877,2,keep,
L2_N9ef25cc0,L2_Nfeea0571,0.19185234606266022,0.19217540323734283,0.1924984550619372,2,keep,
L2_N9f46f3fd,L2_Nb80d9c6e,0.17839650809764862,0.17839650809764862,0.1783965096846248,1,keep,
L2_N9f46f3fd,L2_Nbd50000d,0.1641504466533661,0.16428710520267487,0.164423760087989,2,keep,
L2_N9f46f3fd,L2_Nff3b5230,0.2100832164287567,0.22093835473060608,0.2317935139839259,2,keep,
L2_Na5b73aaf,L2_Na75f0b05,0.14085473120212555,0.14085473120212555,0.14085473496765,1,keep,
L2_Na5b73aaf,L2_Nb80d9c6e,0.15394528210163116,0.15394528210163116,0.1539452832231485,1,keep,
L2_Na5b73aaf,L2_Nc3c2ff15,0.15304557979106903,0.15304557979106903,0.1530455848981847,1,keep,
L2_Na5b73aaf,L2_Nd5d2d592,0.15256068110466003,0.15256068110466003,0.1525606824747136,1,keep,
L2_Na5b73aaf,L2_Nd8a500a1,0.16340424120426178,0.16340424120426178,0.1634042457132629,1,keep,
L2_Na5b73aaf,L2_Nfeea0571,0.14897236227989197,0.14897236227989197,0.14897236793925,1,keep,
L2_Na75f0b05,L2_Nb22f5139,0.21569159626960754,0.22605015337467194,0.2364087214058498,2,keep,
L2_Na75f0b05,L2_Nb80d9c6e,0.18741220235824585,0.18741220235824585,0.1874121971007106,1,keep,
L2_Na75f0b05,L2_Nbd50000d,0.14528049528598785,0.14528049528598785,0.145280496280243,1,keep,
L2_Na75f0b05,L2_Nc3c2ff15,0.14949555695056915,0.14949555695056915,0.1494955516955598,1,keep,
L2_Na75f0b05,L2_Nc8ab6162,0.16568247973918915,0.16568247973918915,0.1656824862118329,1,keep,
L2_Na75f0b05,L2_Nd5d2d592,0.15236881375312805,0.15236881375312805,0.1523688078943137,1,keep,
L2_Na75f0b05,L2_Nd8a500a1,0.17542728781700134,0.17550083994865417,0.1755743895064166,2,keep,
L2_Na75f0b05,L2_Ne1879105,0.276429682970047,0.30384278297424316,0.3312558897034074,2,keep,
L2_Na75f0b05,L2_Nfeea0571,0.1300811469554901,0.1300811469554901,0.1300811453602094,1,keep,
L2_Nadf8c478,L2_Nb22f5139,0.16823065280914307,0.16823065280914307,0.1682306466365814,1,keep,
L2_Nadf8c478,L2_Nb80d9c6e,0.33919933438301086,0.3823319673538208,0.4254646187492439,2,keep,
L2_Nadf8c478,L2_Nd77a7607,0.19942709803581238,0.20259374380111694,0.2057603824992618,2,keep,
L2_Nadf8c478,L2_Nd8a500a1,0.16684246063232422,0.16684246063232422,0.1668424605671324,1,keep,
L2_Nadf8c478,L2_Ne4cef915,0.1766841560602188,0.18052759766578674,0.1843710231986135,2,keep,
L2_Nadf8c478,L2_Nfeea0571,0.1861649453639984,0.19091521203517914,0.1956654765821055,2,keep,
L2_Nb22f5139,L2_Nb80d9c6e,0.18931220471858978,0.18931220471858978,0.1893122035958978,1,keep,
L2_Nb22f5139,L2_Nbde783bd,0.17534106969833374,0.17534106969833374,0.1753410723877411,1,keep,
L2_Nb22f5139,L2_Nd8a500a1,0.17441660165786743,0.17537325620651245,0.1763298890669332,2,keep,
L2_Nb22f5139,L2_Ne1879105,0.20055806636810303,0.20421086251735687,0.2078636674519166,2,keep,
L2_Nb80d9c6e,L2_Nc3c2ff15,0.15654729306697845,0.15654729306697845,0.1565472932011565,1,keep,
L2_Nb80d9c6e,L2_Nd77a7607,0.1979580968618393,0.19797281920909882,0.1979875343718382,2,keep,
L2_Nb80d9c6e,L2_Nd8a500a1,0.16972431540489197,0.17027024924755096,0.1708161995817074,2,keep,
L2_Nb80d9c6e,L2_Ne1879105,0.22171957790851593,0.22171957790851593,0.2217195769098391,1,keep,
L2_Nb80d9c6e,L2_Ne4cef915,0.17686204612255096,0.17686204612255096,0.1768620507048434,1,keep,
L2_Nb80d9c6e,L2_Nfeea0571,0.17440232634544373,0.17464594542980194,0.1748895584892372,2,keep,
L2_Nb80d9c6e,L2_Nff3b5230,0.19943739473819733,0.19943739473819733,0.1994373982923598,1,keep,
L2_Nbd50000d,L2_Nc8ab6162,0.1474752277135849,0.1474752277135849,0.1474752321051844,1,keep,
L2_Nbd50000d,L2_Nd5d2d592,0.1386355757713318,0.1386355757713318,0.1386355800039204,1,keep,
L2_Nbd50000d,L2_Ne1879105,0.15263138711452484,0.15263138711452484,0.1526313826317819,1,keep,
L2_Nbd50000d,L2_Nf64b0b03,0.21088874340057373,0.21729029715061188,0.2236918462166874,2,keep,
L2_Nbde783bd,L2_Ne455f9ae,0.38929224014282227,0.41343796253204346,0.4375836549020865,2,keep,
L2_Nbfebbffa,L2_Nc3c2ff15,0.1636381298303604,0.1636381298303604,0.1636381304377779,1,keep,
L2_Nbfebbffa,L2_Nd0b47c6e,0.6039175987243652,0.6470082402229309,0.690098886880929,2,keep,
L2_Nbfebbffa,L2_Nd5d2d592,0.14095403254032135,0.14095403254032135,0.1409540297000047,1,keep,
L2_Nc3c2ff15,L2_Nd5d2d592,0.15414756536483765,0.15414756536483765,0.1541475671864883,1,keep,
L2_Nc3c2ff15,L2_Nd8a500a1,0.17066213488578796,0.17194080352783203,0.173219480081745,2,keep,
L2_Nc3c2ff15,L2_Ne1879105,0.1591694951057434,0.1591694951057434,0.1591694916407689,1,keep,
L2_Nc3c2ff15,L2_Nf64b0b03,0.17724204063415527,0.17724204063415527,0.1772420390857174,1,keep,
L2_Nc81ee0b8,L2_Nd825449f,0.1782577931880951,0.1793687492609024,0.1804797172038244,2,keep,
L2_Nc8ab6162,L2_Ne1879105,0.19553624093532562,0.19601479172706604,0.1964933545224665,2,keep,
L2_Nd39445b0,L2_Nd77a7607,0.1919819414615631,0.1919819414615631,0.1919819383771203,1,keep,
L2_Nd39445b0,L2_Nd825449f,0.17348861694335938,0.17348861694335938,0.1734886179631261,1,keep,
L2_Nd39445b0,L2_Nff3b5230,0.19730006158351898,0.19730006158351898,0.197300057376417,1,keep,
L2_Nd5d2d592,L2_Nd8a500a1,0.15564557909965515,0.15564557909965515,0.1556455822096239,1,keep,
L2_Nd5d2d592,L2_Ne1879105,0.15291424095630646,0.15291424095630646,0.1529142338837714,1,keep,
L2_Nd77a7607,L2_Nfeea0571,0.2557065188884735,0.2725258767604828,0.2893452696172673,2,keep,
L2_Nd77a7607,L2_Nff3b5230,0.2699644863605499,0.30537477135658264,0.3407850567337125,2,keep,
L2_Nd8a500a1,L2_Ne1879105,0.17574679851531982,0.175878643989563,0.1760104964608671,2,keep,
L2_Nf64b0b03,L2_Nfdcfd3c4,0.18903256952762604,0.18903256952762604,0.1890325666175238,1,keep,
