node_a,node_b,score_mean,score_p75,score_max,pair_count,human_action,human_notes
L3_N1da589d2,L3_N42402ab1,0.17169037461280823,0.17169037461280823,0.1716903722649766,1,keep,
L3_N1da589d2,L3_N4b540045,0.41316893696784973,0.43591150641441345,0.4586540776323078,2,keep,
L3_N1da589d2,L3_N53ff6178,0.6785252094268799,0.6921980977058411,0.7058709590819044,2,keep,
L3_N1da589d2,L3_N5c977f92,0.18067164719104767,0.18067164719104767,0.180671649075322,1,keep,
L3_N1da589d2,L3_N7e9ff5f6,0.17368155717849731,0.17368155717849731,0.1736815628940101,1,keep,
L3_N1da589d2,L3_N8283673b,0.2520197331905365,0.2520197331905365,0.2520197342373336,1,keep,
L3_N1da589d2,L3_N9ae5e272,0.18951186537742615,0.18951186537742615,0.1895118648931923,1,keep,
L3_N1da589d2,L3_Nce212504,0.19227999448776245,0.19227999448776245,0.1922799901995369,1,keep,
L3_N1da589d2,L3_Ne455f9ae,0.37368547916412354,0.37405306100845337,0.3744206411951697,2,keep,
L3_N1da589d2,L3_Ne7b47d1e,0.17586852610111237,0.17586852610111237,0.1758685219491881,1,keep,
L3_N1da589d2,L3_Nfb48b97b,0.4325341582298279,0.4335760772228241,0.434618025131849,2,keep,
L3_N22d9d7b1,L3_N42402ab1,0.2228356897830963,0.23536774516105652,0.2478997806471237,2,keep,
L3_N22d9d7b1,L3_N4b540045,0.1784369945526123,0.1784369945526123,0.178436997545604,1,keep,
